index_code,date,open,close,low,high,volume,money,change,label
sh000001,1993/5/14,1180.46,1167.47,1161.19,1201.44,257025000,489705100,-0.008332767,1162.07
sh000001,1993/5/17,1162.07,1140.04,1097.61,1162.07,194832000,333078600,-0.02349525,1148.34
sh000001,1993/5/18,1140.04,1130.26,1128.75,1148.34,194902000,331719500,-0.008578646,1147.22
sh000001,1993/5/19,1129.1,1147.22,1127.43,1147.22,117362000,192081500,0.015005397,1175.2
sh000001,1993/5/20,1148.56,1165.4,1148.56,1175.2,243879000,400856000,0.015847004,1178.54
sh000001,1993/5/21,1177.3,1143.97,1133.2,1178.54,153564000,246662100,-0.018388536,1143.97
sh000001,1993/5/24,1136.29,1026.13,1024.69,1143.97,386972000,579288700,-0.103009694,1020.32
sh000001,1993/5/25,1020.32,997.95,965.29,1020.32,301064000,475956600,-0.027462407,1008.55
sh000001,1993/5/26,1003.89,995.45,992.94,1008.55,202565000,314099600,-0.002505136,1001.63
sh000001,1993/5/27,1001.19,963.61,942.21,1001.63,253022000,317362900,-0.031985534,980.96
sh000001,1993/5/28,962.21,972.77,959.25,980.96,218419000,315795600,0.00950592,980.03
sh000001,1993/5/31,975.05,935.48,930.64,980.03,341908000,306805800,-0.03833383,935.9
sh000001,1993/6/1,935.9,928.58,859.48,935.9,275858000,314435700,-0.007375893,1081.2
sh000001,1993/6/2,958.61,1081.2,904.32,1081.2,998846000,1628528300,0.164358483,1177.91
sh000001,1993/6/3,1102.08,1018.29,961.32,1177.91,1103748000,2173711800,-0.05818535,1031.03
sh000001,1993/6/4,1024.74,1004.3,981.89,1031.03,501040000,851142200,-0.013738719,1068.84
sh000001,1993/6/7,1006.26,1064.98,982.03,1068.84,449563000,814523400,0.060420193,1101.69
sh000001,1993/6/8,1094.11,1074.58,1054.31,1101.69,1012363000,1900171900,0.009014254,1081.18
sh000001,1993/6/9,1071.33,1065.19,1053.32,1081.18,454705000,678490200,-0.008738298,1070.06
sh000001,1993/6/10,1069.36,1044.44,1040.38,1070.06,323044000,579510700,-0.019480093,1052.56
sh000001,1993/6/11,1043.94,1047,1024.2,1052.56,279582000,480182000,0.002451074,1046.07
sh000001,1993/6/14,1046.07,1000.43,990.16,1046.07,421872000,806081800,-0.044479465,1002.96
sh000001,1993/6/15,998.7,1001.61,981.84,1002.96,233735000,373596600,0.001179493,1013.81
sh000001,1993/6/16,1004.4,1004.24,997.33,1013.81,150297000,253329600,0.002625773,1016.23
sh000001,1993/6/17,998.21,998,998,1016.23,134334000,211535300,-0.006213654,1007.25
sh000001,1993/6/18,994.2,1005.98,989.21,1007.25,148634000,241336400,0.007995992,1003.98
sh000001,1993/6/21,1003.98,977.61,967.74,1003.98,175266000,270902200,-0.028201356,987.07
sh000001,1993/6/22,972.1,981.13,971.63,987.07,163053000,127836800,0.003600618,991.21
sh000001,1993/6/23,981.4,986.02,980.53,991.21,136034000,109287800,0.004984049,993.8
sh000001,1993/6/24,985.62,980.17,974.17,993.8,137405000,134036900,-0.005932943,1041.22
sh000001,1993/6/25,979.93,1006.64,979.93,1041.22,224396000,297413100,0.027005519,1010.52
sh000001,1993/6/28,1006.63,1002.42,983.97,1010.52,328364000,484217700,-0.004192164,1037.49
sh000001,1993/6/29,1008.23,1028.44,1002.61,1037.49,832428000,1457107900,0.025957184,1043.05
sh000001,1993/6/30,1037.89,1007.05,1003.86,1043.05,580651000,1099510200,-0.020798491,1009.89
sh000001,1993/7/1,1000.8,997.53,980.05,1009.89,399043000,636201700,-0.009453354,1002.87
sh000001,1993/7/2,995.7,986.98,986.98,1002.87,264050000,372539400,-0.010576123,980.92
sh000001,1993/7/5,976.67,952.31,946.87,980.92,286417000,436289400,-0.035127358,938.42
sh000001,1993/7/6,938.42,897.64,895.69,938.42,326224000,474771400,-0.057407777,909.93
sh000001,1993/7/7,897.22,903.79,869.65,909.93,233996000,324469300,0.006851299,909.11
sh000001,1993/7/8,904.46,896.16,895.62,909.11,120236000,162379200,-0.008442227,896.24
sh000001,1993/7/9,896.16,868.57,865.31,896.24,174936000,229739000,-0.030786913,855.5
sh000001,1993/7/12,855.5,845.52,828.55,855.5,433849000,529178300,-0.026537873,870.05
sh000001,1993/7/13,853.66,870.05,853.66,870.05,284326000,376501300,0.029011732,870.05
sh000001,1993/7/14,870.05,836.39,833.08,870.05,308157000,469981400,-0.038687432,847.3
sh000001,1993/7/15,833.89,838.7,830.61,847.3,179234000,224503600,0.002761869,849.66
sh000001,1993/7/16,841.62,846.87,839.28,849.66,190163000,269163200,0.009741266,849.04
sh000001,1993/7/19,846.87,836.98,836.71,849.04,336058000,236299400,-0.011678298,838.34
sh000001,1993/7/20,835.79,808.21,803.22,838.34,194281000,242551600,-0.034373581,820.07
sh000001,1993/7/21,809.53,811.74,808.2,820.07,162937000,123306400,0.004367677,815.53
sh000001,1993/7/22,812.1,815.53,804.1,815.53,148959000,97550100,0.004668983,818.55
sh000001,1993/7/23,816.08,813.54,811.47,818.55,202724000,141189500,-0.002440131,810.07
sh000001,1993/7/26,810.07,787.81,787.8,810.07,245459000,207633400,-0.031627209,798.85
sh000001,1993/7/27,788.19,791.62,777.73,798.85,148110000,170851600,0.004836191,818.06
sh000001,1993/7/28,792.88,798.33,791.23,818.06,439473000,498868400,0.008476289,810.63
sh000001,1993/7/29,801.16,806.67,801.16,810.63,259667000,250169300,0.010446808,901.12
sh000001,1993/7/30,810.09,881.07,810.09,901.12,1222136000,1433113700,0.092231024,913.15
sh000001,1993/8/2,885.31,843.27,842.35,913.15,1327101000,1448179700,-0.04290238,853.35
sh000001,1993/8/3,842.29,832.72,830.67,853.35,307480000,358107600,-0.012510821,855.86
sh000001,1993/8/4,833.4,850.54,823,855.86,343278000,270618200,0.02139975,863.94
sh000001,1993/8/5,853.71,849.3,842.72,863.94,538329000,555636200,-0.001457897,860.73
sh000001,1993/8/6,841.39,855.52,841.39,860.73,524069000,617720900,0.007323678,887.45
sh000001,1993/8/9,866.65,885.27,861.34,887.45,1088235000,1363211700,0.034774172,911.77
sh000001,1993/8/10,897.46,862.08,861.19,911.77,1438811000,1667451500,-0.026195398,883.02
sh000001,1993/8/11,862.4,883.02,861.78,883.02,435531000,452147700,0.024290089,917.96
sh000001,1993/8/12,896.74,917.04,893.51,917.96,1015689000,1075040500,0.038526874,947.26
sh000001,1993/8/13,929.42,947.26,922.52,947.26,1332467000,1516946200,0.032953852,1023.87
sh000001,1993/8/16,969.9,1023.87,967.35,1023.87,1432882000,1921106500,0.080875367,1042.47
sh000001,1993/8/17,1042.42,974.11,973.48,1042.47,1542719000,2096220700,-0.04859992,988.14
sh000001,1993/8/18,974.11,947.93,947.93,988.14,642828000,850556100,-0.026875815,980.43
sh000001,1993/8/19,944.58,968.51,944.47,980.43,448297000,625744000,0.021710464,977.39
sh000001,1993/8/20,973,946.54,937.99,977.39,451256000,571391200,-0.02268433,937.3
sh000001,1993/8/23,933.72,893.23,888.68,937.3,497704000,634803700,-0.056320916,902.3
sh000001,1993/8/24,878.09,894.44,873.13,902.3,342213000,378520900,0.001354634,921.21
sh000001,1993/8/25,904.74,911.4,904.74,921.21,285673000,341720100,0.018961585,914.15
sh000001,1993/8/26,913.27,903.91,896,914.15,170181000,190396600,-0.008218126,903.77
sh000001,1993/8/27,903.47,894.59,886.3,903.77,411332000,520241100,-0.010310761,911.18
sh000001,1993/8/30,901.09,899.27,884.51,911.18,231770000,252390500,0.005231447,909.72
sh000001,1993/8/31,895.76,895.68,893.99,909.72,169092000,176446100,-0.003992127,900.18
sh000001,1993/9/1,898.01,893.97,886.57,900.18,245553000,191908100,-0.001909164,901.39
sh000001,1993/9/2,894.27,901.39,893,901.39,171555000,147371200,0.008300055,926.11
sh000001,1993/9/3,907.89,922.69,905.71,926.11,323168000,398265400,0.023630171,947.53
sh000001,1993/9/6,940.46,947.53,933.74,947.53,497809000,649253800,0.026921285,947.12
sh000001,1993/9/7,947.12,909.04,908.29,947.12,345944000,451367200,-0.040621405,918.26
sh000001,1993/9/8,907.98,909.13,896.56,918.26,263978000,313453600,9.90E-05,914.79
sh000001,1993/9/9,911.95,901.66,900.82,914.79,237052000,324868200,-0.008216647,908.91
sh000001,1993/9/10,887.83,903.56,887.65,908.91,171504000,185086000,0.002107224,895.62
sh000001,1993/9/13,895.62,879.24,873.55,895.62,295061000,340126500,-0.026915755,879.93
sh000001,1993/9/14,875.14,876.62,865.61,879.93,138936000,159394200,-0.002979846,903.24
sh000001,1993/9/15,876.38,880.78,876.25,903.24,100191000,112045400,0.0047455,885.79
sh000001,1993/9/16,885.02,875.08,874.35,885.79,114538000,116415500,-0.006471537,883.17
sh000001,1993/9/17,874.51,881.41,868.74,883.17,142359000,169477800,0.007233624,878.23
sh000001,1993/9/20,875.97,875,865.74,878.23,177122000,173295900,-0.007272438,896.68
sh000001,1993/9/21,875.13,890.23,875.13,896.68,266000000,293478300,0.017405714,892.32
sh000001,1993/9/22,891.05,881.24,881.04,892.32,179432000,165165000,-0.010098514,888.82
sh000001,1993/9/23,882.68,884.02,881.68,888.82,172349000,163735300,0.003154646,915.06
sh000001,1993/9/24,873.16,875.81,864.38,915.06,467085000,563624400,-0.00928712,884.3
sh000001,1993/9/27,876.61,880.98,876.39,884.3,312158000,318674100,0.005903107,898.15
sh000001,1993/9/28,886.11,898.15,883.92,898.15,559591000,546514600,0.019489659,909.84
sh000001,1993/9/29,904.76,886.12,885.46,909.84,488694000,462858200,-0.013394199,896.58
sh000001,1993/9/30,887.13,890.27,883.55,896.58,524829000,605073900,0.004683339,901.37
sh000001,1993/10/4,895.69,892.55,891.33,901.37,563428000,607846600,0.002561021,896
sh000001,1993/10/5,894.37,885.86,885.04,896,357402000,363078000,-0.007495378,891.13
sh000001,1993/10/6,886.33,885.04,879.42,891.13,436478000,593003200,-0.000925654,934.4
sh000001,1993/10/7,887,887.62,880.99,934.4,1618615000,3399255200,0.002915122,898.9
sh000001,1993/10/8,897.72,874.76,874.28,898.9,1195029000,2224781000,-0.014488182,879.68
sh000001,1993/10/11,872.95,868.38,866.93,879.68,635130000,1026969800,-0.007293429,875.62
sh000001,1993/10/12,868.48,871.42,866.85,875.62,554009000,766727500,0.003500772,879.29
sh000001,1993/10/13,874.36,859.7,854.79,879.29,607545000,799373700,-0.013449313,859.48
sh000001,1993/10/14,858.33,855.04,848.53,859.48,417466000,575074600,-0.005420496,862.54
sh000001,1993/10/15,855.67,856.92,854.97,862.54,268426000,366012600,0.002198728,852.82
sh000001,1993/10/18,852.82,835.25,835.25,852.82,554465000,538242400,-0.025288242,846.39
sh000001,1993/10/19,839.2,839.6,836.77,846.39,576583000,570494600,0.005208022,846.78
sh000001,1993/10/20,843.58,843.85,837.97,846.78,691591000,768565400,0.005061934,846.43
sh000001,1993/10/21,846.25,832.25,831.87,846.43,742611000,1074852700,-0.013746519,844.5
sh000001,1993/10/22,827.75,818.81,818.81,844.5,1056350000,2003889300,-0.016148994,797.48
sh000001,1993/10/25,792.78,784.97,774.54,797.48,813707000,1186694900,-0.041328269,792.43
sh000001,1993/10/26,789.25,783.23,781.13,792.43,995521000,1845364200,-0.002216645,789.41
sh000001,1993/10/27,787.79,778.38,776.41,789.41,901031000,1728830400,-0.006192306,829.1
sh000001,1993/10/28,779.64,824.66,778.27,829.1,1160734000,1599118400,0.059456821,834.79
sh000001,1993/10/29,834.51,814.82,809.8,834.79,999240000,1379399400,-0.01193219,823.25
sh000001,1993/11/1,801.86,816.71,801.86,823.25,646971000,1008124900,0.002319531,824.49
sh000001,1993/11/2,821.85,812.67,810.81,824.49,549003000,836746000,-0.004946676,814.74
sh000001,1993/11/3,812.63,805.71,804.73,814.74,571874000,728918300,-0.008564362,806.66
sh000001,1993/11/4,804.66,804.26,793.32,806.66,504402000,697552900,-0.001799655,816.4
sh000001,1993/11/5,804.26,814.39,803.03,816.4,518531000,614876500,0.012595429,836.99
sh000001,1993/11/8,833.26,836.99,819.09,836.99,818185000,1062075600,0.027750832,846.15
sh000001,1993/11/9,840.89,846.15,834.75,846.15,679881000,823214900,0.010943978,856.77
sh000001,1993/11/10,848.45,833.17,828.66,856.77,1169090000,2198480200,-0.01534007,851.44
sh000001,1993/11/11,836.55,848.27,836.55,851.44,1114973000,2055609600,0.018123552,868.91
sh000001,1993/11/12,858.2,865.97,858.2,868.91,983109000,1456374600,0.020865998,893.42
sh000001,1993/11/15,875.8,890.46,875.8,893.42,1354358000,1650500000,0.028280425,891.43
sh000001,1993/11/16,890.92,880.33,876.61,891.43,1278614000,1532187300,-0.011376143,894.96
sh000001,1993/11/17,881.93,887.65,881.93,894.96,1062975000,1191455000,0.008315064,903.28
sh000001,1993/11/18,895.69,903.07,892.41,903.28,877493000,1064898000,0.017371712,924.67
sh000001,1993/11/19,907.41,924.67,904.6,924.67,1620731000,1951330100,0.023918412,954.35
sh000001,1993/11/22,924.67,949.77,898.49,954.35,1884341000,2476503700,0.027144819,971.46
sh000001,1993/11/23,955.82,957.95,949.82,971.46,2135691000,2876177100,0.008612611,963.62
sh000001,1993/11/24,955.24,953.23,945.43,963.62,1893822000,2704579600,-0.004927188,992.89
sh000001,1993/11/25,959.9,986.69,959.9,992.89,2354818000,3356404000,0.035101707,1011.76
sh000001,1993/11/26,986.69,965.39,963.46,1011.76,1918993000,2803763300,-0.021587327,974.85
sh000001,1993/11/29,968.44,972.96,956.34,974.85,1386637000,1897047700,0.007841391,990.4
sh000001,1993/11/30,984.54,984.93,979.08,990.4,1603177000,2254273800,0.012302664,993.74
sh000001,1993/12/1,993.67,974.8,971.49,993.74,1217881000,1800028000,-0.010284995,980.94
sh000001,1993/12/2,974.35,972.8,964.43,980.94,778228000,1060103700,-0.002051703,982.1
sh000001,1993/12/3,975.65,980.67,970.1,982.1,806229000,1156016200,0.008090049,1004.01
sh000001,1993/12/6,986.12,995.72,979.72,1004.01,2062968000,2847891400,0.015346651,1022.34
sh000001,1993/12/7,1006.7,1022.34,1006.7,1022.34,2402835000,3824018700,0.026734423,1044.85
sh000001,1993/12/8,1044.85,1009.67,1004.02,1044.85,2223643000,3360829600,-0.012393137,1016.78
sh000001,1993/12/9,1016.78,984.9,969.95,1016.78,1246421000,2004910100,-0.024532768,994.48
sh000001,1993/12/10,986.02,978.57,957.65,994.48,1284583000,1855794000,-0.006427048,982.38
sh000001,1993/12/13,982.38,950.77,947.83,982.38,986699000,1274016300,-0.028408801,953.67
sh000001,1993/12/14,942.01,925.2,914.95,953.67,920584000,1152829600,-0.026893991,940.61
sh000001,1993/12/15,926.05,940.61,903.82,940.61,988407000,1239677700,0.016655858,948.36
sh000001,1993/12/16,941.43,908.08,908.08,948.36,979969000,1384912900,-0.03458394,913.33
sh000001,1993/12/17,884.47,901.7,884.47,913.33,902744000,1138956300,-0.007025813,836.04
sh000001,1993/12/20,823.77,783.79,750.46,836.04,1319581000,1526089500,-0.130764112,840.34
sh000001,1993/12/21,786.82,840.34,778.93,840.34,1239165000,1368258700,0.072149428,852.63
sh000001,1993/12/22,837.54,821.19,819.68,852.63,2060196000,2844880000,-0.022788395,839.41
sh000001,1993/12/23,820.54,833.77,820.54,839.41,1031247000,1013048800,0.015319232,845.07
sh000001,1993/12/24,841.66,834.39,828.81,845.07,918481000,949737100,0.00074361,843.97
sh000001,1993/12/27,841.49,839.9,837.83,843.97,1004940000,1156364500,0.006603627,854.65
sh000001,1993/12/28,851.38,839.57,836.17,854.65,1438026000,1933943900,-0.000392904,839.56
sh000001,1993/12/29,839.56,821.16,820.06,839.56,937012000,1155119700,-0.021927892,835.21
sh000001,1993/12/30,819.14,826.23,816.36,835.21,739747000,802906000,0.006174193,834.86
sh000001,1993/12/31,829.16,833.8,825.46,834.86,697063000,687526700,0.009162098,840.65
sh000001,1994/1/3,837.7,833.9,831.66,840.65,1010056000,1040770800,0.000119933,836.97
sh000001,1994/1/4,835.97,832.69,829.89,836.97,652743000,685044200,-0.001451013,847.05
sh000001,1994/1/5,829.3,846.98,823.1,847.05,894121000,967103000,0.017161248,869.33
sh000001,1994/1/6,850.78,869.33,850.78,869.33,1845117000,1949735700,0.026387872,883.99
sh000001,1994/1/7,875.18,879.64,873.01,883.99,1686884000,1737614200,0.011859708,900.3
sh000001,1994/1/10,891.99,900.3,889.73,900.3,1875951000,1862660000,0.023486881,907.09
sh000001,1994/1/11,903.54,891.79,884,907.09,1368500000,1566664200,-0.009452405,900.23
sh000001,1994/1/12,891.83,888.04,885.88,900.23,1274299000,1275418400,-0.004205026,899.14
sh000001,1994/1/13,889.02,897.46,888.8,899.14,807921000,1360389000,0.01060763,900.99
sh000001,1994/1/14,900.13,849.23,842.62,900.99,2429254000,2485634500,-0.053740557,868.88
sh000001,1994/1/17,861.34,859.28,856.5,868.88,1083501000,1018437200,0.01183425,859.3
sh000001,1994/1/18,859.3,835.06,826.01,859.3,952694000,1120853400,-0.028186389,835.08
sh000001,1994/1/19,835.08,807.5,794.17,835.08,961660000,877192900,-0.033003617,804.25
sh000001,1994/1/20,791,802.61,777.83,804.25,897650000,778183300,-0.006055728,815.75
sh000001,1994/1/21,800.55,812.88,794.97,815.75,831843000,649490900,0.012795754,839.2
sh000001,1994/1/24,830.16,839.2,824.42,839.2,1252907000,864688600,0.032378703,842.04
sh000001,1994/1/25,838.06,815.89,815.23,842.04,1397286000,827019900,-0.027776454,828.4
sh000001,1994/1/26,828.34,812.41,810.32,828.4,854492000,658691200,-0.004265281,819.79
sh000001,1994/1/27,813.54,818.6,813.54,819.79,387437000,306905600,0.007619306,818.34
sh000001,1994/1/28,818.32,799.26,795.07,818.34,968163000,889295700,-0.023625702,781.74
sh000001,1994/1/31,781.54,770.25,760.78,781.74,812960000,675073500,-0.036296074,770.28
sh000001,1994/2/1,770.25,755.15,750.61,770.28,491702000,405089900,-0.019604025,772.2
sh000001,1994/2/2,753.1,772.2,753.1,772.2,582879000,458798600,0.022578296,792.52
sh000001,1994/2/3,775.2,780.17,775.2,792.52,1066853000,906536900,0.01032116,797.88
sh000001,1994/2/4,784.06,797.86,782.34,797.88,1419538000,1468387200,0.022674545,818.57
sh000001,1994/2/14,813.95,779.91,779.09,818.57,1149078000,1188247400,-0.022497681,777.42
sh000001,1994/2/15,775.85,772.76,761.64,777.42,643441000,582717600,-0.009167724,779.25
sh000001,1994/2/16,775.14,776.1,773.13,779.25,538945000,425472700,0.00432217,774.48
sh000001,1994/2/17,773.67,768.57,763.81,774.48,514818000,327914400,-0.009702358,771.8
sh000001,1994/2/18,768.13,769.18,771.8,771.8,492712000,360086500,0.000793682,769.94
sh000001,1994/2/21,769.94,754.41,752.62,769.94,449855000,374333300,-0.019202267,772.82
sh000001,1994/2/22,751.68,768.17,749.74,772.82,647103000,646343200,0.018239419,769.96
sh000001,1994/2/23,768.52,759.71,757.24,769.96,402096000,386183500,-0.011013187,761.41
sh000001,1994/2/24,761.41,758.84,749.63,761.41,1472418000,1571171100,-0.001145174,787.67
sh000001,1994/2/25,767.57,787.42,765.45,787.67,2347516000,2715415600,0.037662748,795.2
sh000001,1994/2/28,785.82,770.98,770.98,795.2,2850034000,3629448300,-0.020878311,775.68
sh000001,1994/3/1,771.52,757.29,756.63,775.68,1227367000,1410783200,-0.017756621,760.44
sh000001,1994/3/2,755.53,742.06,740.63,760.44,1291178000,1430258700,-0.020111186,745.71
sh000001,1994/3/3,739.39,734.45,727.99,745.71,1002258000,1109703400,-0.010255235,735.97
sh000001,1994/3/4,729.14,726.3,724.33,735.97,1135285000,1234562800,-0.011096739,718.79
sh000001,1994/3/7,718.35,718.4,714.05,718.79,307824000,331715000,-0.010877048,728.76
sh000001,1994/3/8,721.65,711.27,705.65,728.76,1712448000,1932770200,-0.009924833,722.04
sh000001,1994/3/9,715.87,716.11,710,722.04,2695066000,3331625200,0.00680473,741.44
sh000001,1994/3/10,717.72,698.89,694.03,741.44,2940279000,3936809100,-0.024046585,717.95
sh000001,1994/3/11,700.32,717.38,694.32,717.95,3169069000,4156408200,0.026456238,788.42
sh000001,1994/3/14,774.77,788.42,751.2,788.42,4827181000,5299553800,0.099027015,800.94
sh000001,1994/3/15,800.76,772.76,766.6,800.94,4687746000,4254813500,-0.01986251,793.87
sh000001,1994/3/16,767.66,793.87,766.65,793.87,3699463000,4245801000,0.027317667,807.52
sh000001,1994/3/17,805.41,776.04,772.09,807.52,3455372000,3467823200,-0.022459597,781.18
sh000001,1994/3/18,777.05,765.22,753.06,781.18,2566185000,2802938500,-0.01394258,757.55
sh000001,1994/3/21,755.86,731.62,731.05,757.55,1679037000,1783115800,-0.043908941,739.32
sh000001,1994/3/22,726.16,739.31,724.38,739.32,1309988000,1344599500,0.010510921,740.38
sh000001,1994/3/23,739.38,725.21,723.89,740.38,1986507000,1787238500,-0.019071837,735.49
sh000001,1994/3/24,725.2,724.3,719.82,735.49,2825216000,3657028100,-0.001254809,737.16
sh000001,1994/3/25,732.61,719.05,714.59,737.16,2314904000,2703841400,-0.007248378,709.19
sh000001,1994/3/28,702.42,702.23,696.52,709.19,1986218000,1924085900,-0.023391976,711.48
sh000001,1994/3/29,706.37,706.91,700.52,711.48,2201980000,2217041100,0.006664483,714.1
sh000001,1994/3/30,710.35,706.34,703.99,714.1,2023568000,1814448300,-0.000806326,713.6
sh000001,1994/3/31,709.91,704.46,701.46,713.6,2496753000,2067036600,-0.002661608,705.41
sh000001,1994/4/1,704.93,698.84,691.86,705.41,1654987000,1422501200,-0.007977742,700.21
sh000001,1994/4/4,698.19,694.38,692.51,700.21,2181421000,2313539300,-0.006382004,698.59
sh000001,1994/4/5,695.2,682.75,681.02,698.59,1503539000,1445908600,-0.016748754,683.48
sh000001,1994/4/6,682.23,679.74,675.57,683.48,1097687000,1007611100,-0.004408642,684.55
sh000001,1994/4/7,678.11,677.31,674.72,684.55,1188220000,1037017100,-0.003574896,680.57
sh000001,1994/4/8,678.13,678.85,675.25,680.57,914266000,801904600,0.0022737,670.27
sh000001,1994/4/11,668.85,659.05,657.1,670.27,1173086000,977913100,-0.029166974,665.81
sh000001,1994/4/12,655.34,665.61,652.56,665.81,1078185000,791319800,0.009953721,674.5
sh000001,1994/4/13,673.6,656.79,654.94,674.5,1548426000,1057717300,-0.013251003,654.57
sh000001,1994/4/14,651.82,636.08,634.58,654.57,1630720000,929730200,-0.031532149,630.83
sh000001,1994/4/15,630.57,626.79,592.31,630.83,2369345000,1347446400,-0.014605081,619.53
sh000001,1994/4/18,619.51,604.15,597.73,619.53,1587921000,1238669800,-0.036120551,600.66
sh000001,1994/4/19,597.78,572.73,571.44,600.66,1710162000,1271598600,-0.052006952,563.24
sh000001,1994/4/20,560.79,540.24,536.87,563.24,1814450000,1281112300,-0.056728301,588
sh000001,1994/4/21,536.34,582.43,536.34,588,2191990000,1677486000,0.078094921,599.01
sh000001,1994/4/22,586.83,566.07,563.79,599.01,3213060000,2671824300,-0.028089212,572.39
sh000001,1994/4/25,566.63,560.8,555.76,572.39,1931556000,1500084100,-0.009309803,579.91
sh000001,1994/4/26,565.47,579.72,565.47,579.91,1423889000,1188892200,0.033737518,598.58
sh000001,1994/4/27,590.99,598.5,583.29,598.58,2916956000,2595941000,0.032394949,616.09
sh000001,1994/4/28,605.98,599.63,593.81,616.09,3579686000,2676488600,0.001888053,610.95
sh000001,1994/4/29,598.35,592.56,585.77,610.95,2604835000,1740094900,-0.011790604,605.77
sh000001,1994/5/3,593.94,605.77,588.95,605.77,1400761000,942112100,0.022293101,620.94
sh000001,1994/5/4,615.81,619.58,610.38,620.94,2380003000,1902268200,0.022797431,609.85
sh000001,1994/5/5,608.36,590.87,585.23,609.85,1907679000,1532605900,-0.046337842,592.75
sh000001,1994/5/6,589.23,585.8,575.25,592.75,1776204000,1479680200,-0.008580568,588.38
sh000001,1994/5/9,587.94,581.7,576.94,588.38,1749043000,1076955200,-0.006998976,595.42
sh000001,1994/5/10,584.77,595.38,584.54,595.42,1716041000,1253771300,0.023517277,606.73
sh000001,1994/5/11,603.27,591.18,589.64,606.73,2548720000,2022743000,-0.007054318,593.7
sh000001,1994/5/12,586.15,582.16,580.39,593.7,1844336000,1379203300,-0.01525762,590.4
sh000001,1994/5/13,582.51,590.39,575.28,590.4,1466810000,1033986300,0.014137007,597.12
sh000001,1994/5/16,597.12,592.57,588.48,597.12,2653975000,1403832700,0.003692474,594.98
sh000001,1994/5/17,592.29,592.02,589.53,594.98,1637435000,917133000,-0.00092816,591.61
sh000001,1994/5/18,590.32,583.32,581.73,591.61,1945166000,783223400,-0.014695449,590.63
sh000001,1994/5/19,578.8,590.54,576.85,590.63,1231949000,651372200,0.012377426,597.72
sh000001,1994/5/20,592.38,594.22,588.37,597.72,2057304000,1441660800,0.006231585,597.15
sh000001,1994/5/23,594.52,587.65,586.39,597.15,1585670000,865000400,-0.011056511,590.52
sh000001,1994/5/24,586.5,590.46,586.5,590.52,1047124000,605327700,0.004781758,592.85
sh000001,1994/5/25,591.23,586.76,585.15,592.85,1076634000,682096900,-0.006266301,587.16
sh000001,1994/5/26,586.09,577.46,575.93,587.16,1099491000,648945900,-0.015849751,574.78
sh000001,1994/5/27,572.97,573.36,566.37,574.78,1299107000,774701000,-0.007100059,565.87
sh000001,1994/5/30,565.63,544.26,543.19,565.87,6412940000,661342300,-0.050753453,556.28
sh000001,1994/5/31,538.45,556.26,537.78,556.28,3108228000,493964100,0.022048286,556.9
sh000001,1994/6/1,554.08,545.05,543.88,556.9,2250024000,558840200,-0.020152447,548.12
sh000001,1994/6/2,543.3,546.58,543.1,548.12,1835763000,415087300,0.002807082,555.39
sh000001,1994/6/3,547.21,548.75,547.15,555.39,1757666000,554162600,0.003970142,549.66
sh000001,1994/6/6,549.03,542.97,540.99,549.66,1169550000,361800400,-0.01053303,541.25
sh000001,1994/6/7,541.16,529.76,527.93,541.25,586253000,430936300,-0.024329153,535.52
sh000001,1994/6/8,526.4,533.56,522.85,535.52,805043000,539957400,0.007173059,536.89
sh000001,1994/6/9,534.24,523,521.02,536.89,931669000,725095100,-0.019791589,521.84
sh000001,1994/6/10,519.84,514.54,512.03,521.84,784703000,531074600,-0.016175908,505.68
sh000001,1994/6/13,505.54,492.03,491.61,505.68,707644000,410018700,-0.043747814,497.8
sh000001,1994/6/14,492.45,490.75,487.26,497.8,751739000,429329500,-0.002601467,498.71
sh000001,1994/6/15,492.84,496.11,491.18,498.71,829897000,414025400,0.010922058,506.4
sh000001,1994/6/16,498.11,506.36,494.94,506.4,797724000,435822300,0.020660741,528.45
sh000001,1994/6/17,509.09,527.85,504.13,528.45,1842022000,992650200,0.042440161,531.11
sh000001,1994/6/20,523.37,502.43,500.46,531.11,1858213000,1115201500,-0.048157621,501.24
sh000001,1994/6/21,498.56,498.07,494.81,501.24,636656000,372147000,-0.008677826,509.19
sh000001,1994/6/22,499.14,505.18,499.14,509.19,556087000,324051200,0.014275102,507.92
sh000001,1994/6/23,507.03,500.39,498.57,507.92,624638000,391212900,-0.009481769,500.5
sh000001,1994/6/24,499.91,492.33,490.68,500.5,599505000,364686200,-0.016107436,483.9
sh000001,1994/6/27,483.45,472.1,471.03,483.9,661367000,380743400,-0.041090326,472.95
sh000001,1994/6/28,470.54,469.95,468.77,472.95,387833000,207516300,-0.00455412,475.38
sh000001,1994/6/29,472.48,468.2,466.97,475.38,343038000,192562000,-0.0037238,471.18
sh000001,1994/6/30,466.35,469.29,458.74,471.18,475173000,268926700,0.002328065,469.43
sh000001,1994/7/1,469.27,458.37,457.51,469.43,528995000,309436000,-0.023269194,446.86
sh000001,1994/7/4,446.23,438.58,438.12,446.86,519699000,277932500,-0.043174728,443.86
sh000001,1994/7/5,437.64,443.61,436.22,443.86,438989000,237066000,0.011468831,445.05
sh000001,1994/7/6,444.59,431.71,430.77,445.05,562537000,275081900,-0.026825365,430.58
