time,max
2011/2/24,2881.54
2011/2/23,2868.48
2011/2/22,2944.41
2011/2/21,2932.82
2011/2/18,2924.23
2011/2/17,2939.28
2011/2/16,2924.19
2011/2/15,2934.47
2011/2/14,2906.26
2011/2/11,2835.41
2011/2/10,2819.06
2011/2/9,2804.21
2011/2/1,2805.05
2011/1/31,2790.92
2011/1/28,2759.44
2011/1/27,2753
2011/1/26,2710.74
2011/1/25,2701.04
2011/1/24,2736.11
2011/1/21,2746.18
2011/1/20,2752.8
2011/1/19,2759.6
2011/1/18,2715.41
2011/1/17,2780.94
2011/1/14,2817.05
2011/1/13,2837.53
2011/1/12,2828.47
2011/1/11,2810.76
2011/1/10,2847.36
2011/1/7,2868.01
2011/1/6,2853.88
2011/1/5,2850.49
2011/1/4,2855.4
2010/12/31,2808.93
2010/12/30,2768.13
2010/12/29,2753.03
2010/12/28,2775.15
2010/12/27,2876.81
2010/12/24,2853.49
2010/12/23,2893.71
2010/12/22,2917.2
2010/12/21,2908.17
2010/12/20,2911.56
2010/12/17,2898.81
2010/12/16,2921.28
2010/12/15,2939.05
2010/12/14,2933.41
2010/12/13,2923.77
2010/12/10,2850.42
2010/12/9,2854.7
2010/12/8,2880.56
2010/12/7,2884.53
2010/12/6,2871.41
2010/12/3,2853.4
2010/12/2,2870.81
2010/12/1,2834.2
2010/11/30,2881.16
2010/11/29,2878.83
2010/11/26,2894.42
2010/11/25,2901.68
2010/11/24,2861.49
2010/11/23,2872.17
2010/11/22,2904.97
2010/11/19,2888.75
2010/11/18,2873.7
2010/11/17,2891.05
2010/11/16,3007.64
2010/11/15,3016.13
2010/11/12,3150.15
2010/11/11,3186.72
2010/11/10,3124.26
2010/11/9,3159.02
2010/11/8,3160.7
2010/11/5,3142.59
2010/11/4,3087.42
2010/11/3,3069.07
2010/11/2,3089.57
2010/11/1,3054.05
2010/10/29,2996.77
2010/10/28,3007.01
2010/10/27,3056.4
2010/10/26,3073.38
2010/10/25,3051.54
2010/10/22,2997.62
2010/10/21,3018.24
2010/10/20,3041.15
2010/10/19,3002.37
2010/10/18,3026.1
2010/10/15,2971.16
2010/10/14,2919.41
2010/10/13,2862.04
2010/10/12,2843.43
2010/10/11,2823.6
2010/10/8,2747.81
2010/9/30,2656
2010/9/29,2634.12
2010/9/28,2625.33
2010/9/27,2629.05
2010/9/21,2601.1
2010/9/20,2607.35
2010/9/17,2615.08
2010/9/16,2653.27
2010/9/15,2688.49
2010/9/14,2703.78
2010/9/13,2696.67
2010/9/10,2667.84
2010/9/9,2698.64
2010/9/8,2695.85
2010/9/7,2704.93
2010/9/6,2698.6
2010/9/3,2660.54
2010/9/2,2659.98
2010/9/1,2662.88
2010/8/31,2647.25
2010/8/30,2656.36
2010/8/27,2613.49
2010/8/26,2616.96
2010/8/25,2645.5
2010/8/24,2667.17
2010/8/23,2656.12
2010/8/20,2683.29
2010/8/19,2701.93
2010/8/18,2687.76
2010/8/17,2677.57
2010/8/16,2665.31
2010/8/13,2607.03
2010/8/12,2608.76
2010/8/11,2618.45
2010/8/10,2675.31
2010/8/9,2676.09
2010/8/6,2659.41
2010/8/5,2640.59
2010/8/4,2638.9
2010/8/3,2681.79
2010/8/2,2675.76
2010/7/30,2643.04
2010/7/29,2656.41
2010/7/28,2636
2010/7/27,2588
2010/7/26,2589.48
2010/7/23,2579.52
2010/7/22,2563.24
2010/7/21,2553.45
2010/7/20,2530.33
2010/7/19,2484.19
2010/7/16,2428.46
2010/7/15,2487.24
2010/7/14,2494.59
2010/7/13,2468.69
2010/7/12,2501.02
2010/7/9,2485.6
2010/7/8,2436.28
2010/7/7,2421.68
2010/7/6,2409.78
2010/7/5,2378.09
2010/7/2,2386.4
2010/7/1,2410.77
2010/6/30,2411.44
2010/6/29,2541.14
2010/6/28,2561.49
2010/6/25,2572.83
2010/6/24,2586.9
2010/6/23,2593.67
2010/6/22,2598.35
2010/6/21,2587.34
2010/6/18,2568.86
2010/6/17,2595.51
2010/6/11,2590.98
2010/6/10,2581.05
2010/6/9,2589.47
2010/6/8,2531.88
2010/6/7,2527.1
2010/6/4,2556.97
2010/6/3,2596.14
2010/6/2,2572.34
2010/6/1,2598.9
2010/5/31,2665.39
2010/5/28,2686.54
2010/5/27,2662.08
2010/5/26,2644.94
2010/5/25,2659.74
2010/5/24,2680.49
2010/5/21,2584.45
2010/5/20,2609.64
2010/5/19,2623.96
2010/5/18,2603.32
2010/5/17,2663.88
2010/5/14,2712.86
2010/5/13,2711.07
2010/5/12,2668.12
2010/5/11,2751.07
2010/5/10,2713.06
2010/5/7,2732.18
2010/5/6,2838.95
2010/5/5,2857.29
2010/5/4,2862.56
2010/4/30,2875.81
2010/4/29,2928.93
2010/4/28,2916.68
2010/4/27,2962.15
2010/4/26,2996.83
2010/4/23,3015.63
2010/4/22,3023.64
2010/4/21,3034.33
2010/4/20,2998.91
2010/4/19,3096.79
2010/4/16,3159.67
2010/4/15,3181.66
2010/4/14,3167.66
2010/4/13,3173.63
2010/4/12,3156.21
2010/4/9,3146.46
2010/4/8,3143.83
2010/4/7,3161.08
2010/4/6,3177.97
2010/4/2,3159.6
2010/4/1,3148.34
2010/3/31,3130.11
2010/3/30,3132.58
2010/3/29,3130.28
2010/3/26,3067.71
2010/3/25,3051.36
2010/3/24,3076.75
2010/3/23,3082.97
2010/3/22,3083.35
2010/3/19,3069.66
2010/3/18,3063.59
2010/3/17,3050.76
2010/3/16,2993.84
2010/3/15,3013.52
2010/3/12,3057.52
2010/3/11,3070.94
2010/3/10,3085.99
2010/3/9,3084.85
2010/3/8,3058.83
2010/3/5,3044.17
2010/3/4,3102.4
2010/3/3,3098.46
2010/3/2,3095.99
2010/3/1,3093.1
2010/2/26,3067.53
2010/2/25,3063
2010/2/24,3023.74
2010/2/23,2998.91
2010/2/22,3026.66
2010/2/12,3018.86
2010/2/11,3001.64
2010/2/10,2983.18
2010/2/9,2957.47
2010/2/8,2954.27
2010/2/5,2959.23
2010/2/4,3015.13
2010/2/3,3005.13
2010/2/2,2990.75
2010/2/1,2981.37
2010/1/29,3024.85
2010/1/28,3006.04
2010/1/27,3028.65
2010/1/26,3107.2
2010/1/25,3137
2010/1/22,3147.83
2010/1/21,3176.15
2010/1/20,3255.13
2010/1/19,3268.81
2010/1/18,3238.24
2010/1/15,3241.82
2010/1/14,3219.02
2010/1/13,3232.82
2010/1/12,3275.2
2010/1/11,3306.75
2010/1/8,3198.92
2010/1/7,3268.82
2010/1/6,3295.87
2010/1/5,3290.51
2010/1/4,3295.28
2009/12/31,3282.21
2009/12/30,3267
2009/12/29,3212.52
2009/12/28,3202.09
2009/12/25,3154.77
2009/12/24,3156.53
2009/12/23,3078.84
2009/12/22,3129.31
2009/12/21,3123.99
2009/12/18,3169.58
2009/12/17,3272.98
2009/12/16,3299.33
2009/12/15,3303.18
2009/12/14,3315.03
2009/12/11,3280.94
2009/12/10,3276.13
2009/12/9,3284.65
2009/12/8,3330.38
2009/12/7,3334.01
2009/12/4,3319.13
2009/12/3,3270.37
2009/12/2,3278.27
2009/12/1,3240.66
2009/11/30,3195.88
2009/11/27,3169.76
2009/11/26,3305.33
2009/11/25,3291.17
2009/11/24,3361.39
2009/11/23,3339.31
2009/11/20,3332.53
2009/11/19,3329.03
2009/11/18,3315.87
2009/11/17,3298.38
2009/11/16,3275.55
2009/11/13,3189.09
2009/11/12,3199.87
2009/11/11,3186.6
2009/11/10,3211.11
2009/11/9,3176.66
2009/11/6,3183.57
2009/11/5,3158.72
2009/11/4,3141.45
2009/11/3,3121.2
2009/11/2,3077.91
2009/10/30,3027.13
2009/10/29,2993.44
2009/10/28,3038.06
2009/10/27,3086.09
2009/10/26,3123.36
2009/10/23,3123.46
2009/10/22,3080.66
2009/10/21,3105.51
2009/10/20,3084.94
2009/10/19,3039.61
2009/10/16,3008.18
2009/10/15,3014.26
2009/10/14,3010.61
2009/10/13,2937.82
2009/10/12,2932.08
2009/10/9,2912.55
2009/9/30,2803.86
2009/9/29,2779.69
2009/9/28,2857.95
2009/9/25,2864.08
2009/9/24,2886.26
2009/9/23,2924.2
2009/9/22,2982.9
2009/9/21,2968.7
2009/9/18,3068.03
2009/9/17,3064.23
2009/9/16,3028.56
2009/9/15,3050.43
2009/9/14,3033.08
2009/9/11,2999.33
2009/9/10,2958.95
2009/9/9,2962.29
2009/9/8,2931.23
2009/9/7,2919.35
2009/9/4,2875.98
2009/9/3,2854.16
2009/9/2,2729.71
2009/9/1,2727.08
2009/8/31,2817.63
2009/8/28,2949.43
2009/8/27,2988.03
2009/8/26,2995.8
2009/8/25,2980.1
2009/8/24,3004.9
2009/8/21,2969.52
2009/8/20,2914.64
2009/8/19,2929.06
2009/8/18,2920.64
2009/8/17,3020.26
2009/8/14,3146.01
2009/8/13,3150.37
2009/8/12,3255.99
2009/8/11,3273.02
2009/8/10,3307.89
2009/8/7,3374.46
2009/8/6,3419.74
2009/8/5,3468.1
2009/8/4,3478.01
2009/8/3,3465.17
2009/7/31,3414.15
2009/7/30,3336.64
2009/7/29,3454.02
2009/7/28,3439.92
2009/7/27,3435.93
2009/7/24,3398.05
2009/7/23,3331.06
2009/7/22,3301.43
2009/7/21,3279.59
2009/7/20,3269.18
2009/7/17,3197.23
2009/7/16,3221.07
2009/7/15,3188.91
2009/7/14,3147.59
2009/7/13,3112.88
2009/7/10,3140.04
2009/7/9,3123.51
2009/7/8,3097.96
2009/7/7,3130.07
2009/7/6,3128.31
2009/7/3,3088.86
2009/7/2,3062.56
2009/7/1,3009.71
2009/6/30,2997.27
2009/6/29,2976.92
2009/6/26,2937.61
2009/6/25,2946.9
2009/6/24,2923.47
2009/6/23,2941.06
2009/6/22,2923.24
2009/6/19,2886.5
2009/6/18,2855.42
2009/6/17,2813.61
2009/6/16,2797.48
2009/6/15,2790.98
2009/6/12,2812.68
2009/6/11,2828.74
2009/6/10,2820.58
2009/6/9,2788.37
2009/6/8,2795.15
2009/6/5,2791.65
2009/6/4,2778.24
2009/6/3,2778.68
2009/6/2,2750.88
2009/6/1,2726.72
2009/5/27,2635.31
2009/5/26,2618.8
2009/5/25,2618.36
2009/5/22,2617.75
2009/5/21,2663.23
2009/5/20,2686.35
2009/5/19,2688.11
2009/5/18,2656.84
2009/5/15,2661.37
2009/5/14,2651.49
2009/5/13,2670.21
2009/5/12,2619.69
2009/5/11,2663.95
2009/5/8,2634.06
2009/5/7,2622.11
2009/5/6,2596.93
2009/5/5,2590.78
2009/5/4,2560.54
2009/4/30,2491.07
2009/4/29,2477.73
2009/4/28,2411.44
2009/4/27,2452.93
2009/4/24,2481.53
2009/4/23,2474.15
2009/4/22,2579.22
2009/4/21,2552.6
2009/4/20,2559.04
2009/4/17,2539.35
2009/4/16,2549.31
2009/4/15,2542.54
2009/4/14,2532.09
2009/4/13,2522.45
2009/4/10,2444.98
2009/4/9,2380.94
2009/4/8,2435.39
2009/4/7,2449.54
2009/4/3,2456.81
2009/4/2,2450
2009/4/1,2422.63
2009/3/31,2375.71
2009/3/30,2380.19
2009/3/27,2392.77
2009/3/26,2362.05
2009/3/25,2355.69
2009/3/24,2369.45
2009/3/23,2329.18
2009/3/20,2294.12
2009/3/19,2268.14
2009/3/18,2255.01
2009/3/17,2225.19
2009/3/16,2158.9
2009/3/13,2166.02
2009/3/12,2136.8
2009/3/11,2203.53
2009/3/10,2159.27
2009/3/9,2232.67
2009/3/6,2221.04
2009/3/5,2241.76
2009/3/4,2201.73
2009/3/3,2088.63
2009/3/2,2102.11
2009/2/27,2123.24
2009/2/26,2237.55
2009/2/25,2234.02
2009/2/24,2295.59
2009/2/23,2313.59
2009/2/20,2262.33
2009/2/19,2247.62
2009/2/18,2295.74
2009/2/17,2402.81
2009/2/16,2389.88
2009/2/13,2323.12
2009/2/12,2274.2
2009/2/11,2305.71
2009/2/10,2266.4
2009/2/9,2238.89
2009/2/6,2185.09
2009/2/5,2149.48
2009/2/4,2108.26
2009/2/3,2060.93
2009/2/2,2012.74
2009/1/23,2008.79
2009/1/22,2009.85
2009/1/21,2007.91
2009/1/20,1994.81
2009/1/19,2018.51
2009/1/16,1984.73
2009/1/15,1937.73
2009/1/14,1929.28
2009/1/13,1888.31
2009/1/12,1924.44
2009/1/9,1909.35
2009/1/8,1894.17
2009/1/7,1948.23
2009/1/6,1938.69
2009/1/5,1880.72
2008/12/31,1844.37
2008/12/30,1862.94
2008/12/29,1856.33
2008/12/26,1866.63
2008/12/25,1877.77
2008/12/24,1887.31
2008/12/23,1990.05
2008/12/22,2016.45
2008/12/19,2038.66
2008/12/18,2016.57
2008/12/17,2003.38
2008/12/16,1976.72
2008/12/15,1989.3
2008/12/12,2023.18
2008/12/11,2087.2
2008/12/10,2079.55
2008/12/9,2100.81
2008/12/8,2091.28
2008/12/5,2019.75
2008/12/4,2055.21
2008/12/3,1965.83
2008/12/2,1907.78
2008/12/1,1895.76
2008/11/28,1915.27
2008/11/27,2022.48
2008/11/26,1914.71
2008/11/25,1939.37
2008/11/24,1974.47
2008/11/21,2013.18
2008/11/20,2030.87
2008/11/19,2023.91
2008/11/18,2050.88
2008/11/17,2031.1
2008/11/14,1987.26
2008/11/13,1942.9
2008/11/12,1863.9
2008/11/11,1887.8
2008/11/10,1876.16
2008/11/7,1762.23
2008/11/6,1728.22
2008/11/5,1788.26
2008/11/4,1717.1
2008/11/3,1750.32
2008/10/31,1765.68
2008/10/30,1788.2
2008/10/29,1795.09
2008/10/28,1786.44
2008/10/27,1809.23
2008/10/24,1888.1
2008/10/23,1879.85
2008/10/22,1950.79
2008/10/21,1996.66
2008/10/20,1979.84
2008/10/17,1941.3
2008/10/16,1943.32
2008/10/15,2013.49
2008/10/14,2146.73
2008/10/13,2074.47
2008/10/10,2027.83
2008/10/9,2130.87
2008/10/8,2127.09
2008/10/7,2183
2008/10/6,2267.39
2008/9/26,2310.45
2008/9/25,2333.28
2008/9/24,2218.29
2008/9/23,2253.4
2008/9/22,2269.73
2008/9/19,2075.09
2008/9/18,1942.85
2008/9/17,1999.95
2008/9/16,2049.81
2008/9/12,2104.63
2008/9/11,2148.12
2008/9/10,2185.69
2008/9/9,2161.35
2008/9/8,2220.55
2008/9/5,2238.32
2008/9/4,2295.36
2008/9/3,2321.54
2008/9/2,2329.01
2008/9/1,2380.47
2008/8/29,2420.85
2008/8/28,2374.25
2008/8/27,2385.99
2008/8/26,2403.02
2008/8/25,2443.99
2008/8/22,2426.71
2008/8/21,2518.44
2008/8/20,2523.47
2008/8/19,2355.93
2008/8/18,2455.5
2008/8/15,2476.86
2008/8/14,2454.25
2008/8/13,2458.77
2008/8/12,2484.75
2008/8/11,2601.5
2008/8/8,2725.93
2008/8/7,2742.71
2008/8/6,2743.11
2008/8/5,2762.26
2008/8/4,2793.26
2008/8/1,2830.76
2008/7/31,2848
2008/7/30,2894.37
2008/7/29,2868.01
2008/7/28,2924.45
2008/7/25,2888.58
2008/7/24,2912.7
2008/7/23,2887.58
2008/7/22,2868.62
2008/7/21,2865.07
2008/7/18,2785.53
2008/7/17,2773.28
2008/7/16,2765.15
2008/7/15,2896.33
2008/7/14,2895.3
2008/7/11,2888.29
2008/7/10,2952.04
2008/7/9,2920.55
2008/7/8,2843.6
2008/7/7,2801.53
2008/7/4,2713.48
2008/7/3,2746.37
2008/7/2,2700.9
2008/7/1,2753.33
2008/6/30,2766.8
2008/6/27,2822.26
2008/6/26,2931.31
2008/6/25,2910.48
2008/6/24,2817.17
2008/6/23,2813.14
2008/6/20,2917.33
2008/6/19,2921.72
2008/6/18,2945.42
2008/6/17,2893.47
2008/6/16,2917.81
2008/6/13,2976.45
2008/6/12,3031.06
2008/6/11,3064.2
2008/6/10,3215.5
2008/6/6,3371.28
2008/6/5,3376.34
2008/6/4,3428.47
2008/6/3,3469.06
2008/6/2,3483.61
2008/5/30,3450.49
2008/5/29,3481.73
2008/5/28,3486.33
2008/5/27,3383.68
2008/5/26,3443.99
2008/5/23,3521.39
2008/5/22,3558.02
2008/5/21,3560.53
2008/5/20,3632.01
2008/5/19,3624.84
2008/5/16,3661.07
2008/5/15,3706.72
2008/5/14,3661.97
2008/5/13,3615.06
2008/5/12,3668.86
2008/5/9,3693.16
2008/5/8,3658.05
2008/5/7,3774.07
2008/5/6,3786.02
2008/5/5,3768.22
2008/4/30,3705.09
2008/4/29,3544.23
2008/4/28,3530.91
2008/4/25,3658.55
2008/4/24,3593.2
2008/4/23,3296.72
2008/4/22,3148.73
2008/4/21,3305.17
2008/4/18,3203.71
2008/4/17,3352.95
2008/4/16,3363.22
2008/4/15,3349.76
2008/4/14,3427.88
2008/4/11,3517.82
2008/4/10,3474.31
2008/4/9,3606.89
2008/4/8,3656.96
2008/4/7,3613.48
2008/4/3,3456.95
2008/4/2,3464.53
2008/4/1,3493.13
2008/3/31,3555.82
2008/3/28,3590.75
2008/3/27,3541.28
2008/3/26,3698.33
2008/3/25,3659.21
2008/3/24,3840.48
2008/3/21,3838.06
2008/3/20,3857.62
2008/3/19,3813.89
2008/3/18,3862.77
2008/3/17,3941.26
2008/3/14,4000.78
2008/3/13,4055.45
2008/3/12,4272.98
2008/3/11,4165.92
2008/3/10,4265.61
2008/3/7,4341.3
2008/3/6,4427.5
2008/3/5,4352.82
2008/3/4,4472.15
2008/3/3,4456.96
2008/2/29,4364.81
2008/2/28,4344.93
2008/2/27,4360.7
2008/2/26,4331.64
2008/2/25,4391.33
2008/2/22,4500.39
2008/2/21,4568.21
2008/2/20,4695.8
2008/2/19,4665.55
2008/2/18,4601.22
2008/2/15,4523.79
2008/2/14,4576.98
2008/2/13,4547.54
2008/2/5,4662.97
2008/2/4,4672.21
2008/2/1,4411.7
2008/1/31,4487.32
2008/1/30,4554.34
2008/1/29,4517.6
2008/1/28,4720.56
2008/1/25,4806.89
2008/1/24,4767.8
2008/1/23,4705.07
2008/1/22,4818
2008/1/21,5200.93
2008/1/18,5187.61
2008/1/17,5312.29
2008/1/16,5396.04
2008/1/15,5505.04
2008/1/14,5522.78
2008/1/11,5500.06
2008/1/10,5483.83
2008/1/9,5437.76
2008/1/8,5480.07
2008/1/7,5403.35
2008/1/4,5372.46
2008/1/3,5321.46
2008/1/2,5295.02
2007/12/28,5336.5
2007/12/27,5316.52
2007/12/26,5262.59
2007/12/25,5254.41
2007/12/24,5284.34
2007/12/21,5112.39
2007/12/20,5050.79
2007/12/19,4960.42
2007/12/18,4905.49
2007/12/17,5007.35
2007/12/14,5011.2
2007/12/13,5095.15
2007/12/12,5149.93
2007/12/11,5209.71
2007/12/10,5168.76
2007/12/7,5096.8
2007/12/6,5065.51
2007/12/5,5052.75
2007/12/4,4971.4
2007/12/3,4899.67
2007/11/30,4993.74
2007/11/29,5011.19
2007/11/28,4907.76
2007/11/27,4947.08
2007/11/26,5124.89
2007/11/23,5034.23
2007/11/22,5154.86
2007/11/21,5344.93
2007/11/20,5338.17
2007/11/19,5333.09
2007/11/16,5335.51
2007/11/15,5453.74
2007/11/14,5414.61
2007/11/13,5311.7
2007/11/12,5250.09
2007/11/9,5382.7
2007/11/8,5559.15
2007/11/7,5610.95
2007/11/6,5649.75
2007/11/5,5787.23
2007/11/2,5860.59
2007/11/1,6005.13
2007/10/31,6002.12
2007/10/30,5899.65
2007/10/29,5750.25
2007/10/26,5628.83
2007/10/25,5819.88
2007/10/24,5906.7
2007/10/23,5776.02
2007/10/22,5804.84
2007/10/19,5932.11
2007/10/18,6055.47
2007/10/17,6088.89
2007/10/16,6124.04
2007/10/15,6039.04
2007/10/12,5959.36
2007/10/11,5914.77
2007/10/10,5860.86
2007/10/9,5725.41
2007/10/8,5729.96
2007/9/28,5560.42
2007/9/27,5411.19
2007/9/26,5463.9
2007/9/25,5509.23
2007/9/24,5506.06
2007/9/21,5489.07
2007/9/20,5482.43
2007/9/19,5447.36
2007/9/18,5458.58
2007/9/17,5427.17
2007/9/14,5324.44
2007/9/13,5276.77
2007/9/12,5192.3
2007/9/11,5395.04
2007/9/10,5356.86
2007/9/7,5405.36
2007/9/6,5412.32
2007/9/5,5337.93
2007/9/4,5357.93
2007/9/3,5327.54
2007/8/31,5235.16
2007/8/30,5186.53
2007/8/29,5204.53
2007/8/28,5209.51
2007/8/27,5192.06
2007/8/24,5125.36
2007/8/23,5050.38
2007/8/22,4999.2
2007/8/21,4982.98
2007/8/20,4906
2007/8/17,4814.37
2007/8/16,4845.02
2007/8/15,4916.31
2007/8/14,4876.85
2007/8/13,4872.55
2007/8/10,4769.62
2007/8/9,4768.89
2007/8/8,4711.32
2007/8/7,4687.44
2007/8/6,4629.97
2007/8/3,4562.69
2007/8/2,4431.85
2007/8/1,4502.3
2007/7/31,4476.63
2007/7/30,4450.19
2007/7/27,4357.34
2007/7/26,4371.51
2007/7/25,4325.38
2007/7/24,4284.83
2007/7/23,4220.32
2007/7/20,4062.12
2007/7/19,3947.33
2007/7/18,3971.61
2007/7/17,3919.78
2007/7/16,3931.87
2007/7/13,3935.51
2007/7/12,3925.6
2007/7/11,3879.29
2007/7/10,3929.42
2007/7/9,3900.9
2007/7/6,3785.35
2007/7/5,3778.4
2007/7/4,3916.48
2007/7/3,3906.76
2007/7/2,3859.86
2007/6/29,3919.35
2007/6/28,4113.28
2007/6/27,4090.72
2007/6/26,3976.19
2007/6/25,4131.13
2007/6/22,4249.43
2007/6/21,4256.54
2007/6/20,4312
2007/6/19,4280.85
2007/6/18,4267.74
2007/6/15,4152.54
2007/6/14,4179.73
2007/6/13,4193.45
2007/6/12,4073.18
2007/6/11,4000.42
2007/6/8,3935.79
2007/6/7,3891.4
2007/6/6,3821.7
2007/6/5,3768.56
2007/6/4,3987.27
2007/6/1,4181.28
2007/5/31,4178.11
2007/5/30,4275.24
2007/5/29,4335.96
2007/5/28,4283.93
2007/5/25,4190.47
2007/5/24,4208.39
2007/5/23,4175.44
2007/5/22,4136.63
2007/5/21,4083.42
2007/5/18,4052.1
2007/5/17,4064.28
2007/5/16,3987.41
2007/5/15,4069.85
2007/5/14,4081.43
2007/5/11,4039.67
2007/5/10,4072.14
2007/5/9,4015.22
2007/5/8,3964.71
2007/4/30,3851.35
2007/4/27,3802.92
2007/4/26,3784.68
2007/4/25,3769.25
2007/4/24,3762.39
2007/4/23,3710.89
2007/4/20,3591.46
2007/4/19,3617.44
2007/4/18,3623.87
2007/4/17,3622.89
2007/4/16,3597.22
2007/4/13,3563.86
2007/4/12,3532.86
2007/4/11,3497.52
2007/4/10,3444.37
2007/4/9,3399.52
2007/4/6,3334.22
2007/4/5,3326.92
2007/4/4,3308.15
2007/4/3,3292.58
2007/4/2,3253.44
2007/3/30,3212.39
2007/3/29,3273.73
2007/3/28,3180.33
2007/3/27,3145.04
2007/3/26,3123.18
2007/3/23,3085.32
2007/3/22,3099.82
2007/3/21,3057.71
2007/3/20,3033.02
2007/3/19,3038
2007/3/16,2979.71
2007/3/15,2955.46
2007/3/14,2934.45
2007/3/13,2966.19
2007/3/12,2958.63
2007/3/9,2962.42
2007/3/8,2928.8
2007/3/7,2911.42
2007/3/6,2866.33
2007/3/5,2858.44
2007/3/2,2846.16
2007/3/1,2878.36
2007/2/28,2888.9
2007/2/27,3049.77
2007/2/26,3041.34
2007/2/16,3036.35
2007/2/15,2994.62
2007/2/14,2915.06
2007/2/13,2835.09
2007/2/12,2807.51
2007/2/9,2747.94
2007/2/8,2751.16
2007/2/7,2745.39
2007/2/6,2677.04
2007/2/5,2672.35
2007/2/2,2796.44
2007/2/1,2801.69
2007/1/31,2929.65
2007/1/30,2980.51
2007/1/29,2954.34
2007/1/26,2905.98
2007/1/25,2947.15
2007/1/24,2994.28
2007/1/23,2970.69
2007/1/22,2934.65
2007/1/19,2833.45
2007/1/18,2784.04
2007/1/17,2870.42
2007/1/16,2830.8
2007/1/15,2795.33
2007/1/12,2782.03
2007/1/11,2841.18
2007/1/10,2841.74
2007/1/9,2809.39
2007/1/8,2708.44
2007/1/5,2685.8
2007/1/4,2847.62
2006/12/29,2698.9
2006/12/28,2611.79
2006/12/27,2538.66
2006/12/26,2505.7
2006/12/25,2452.43
2006/12/22,2366.69
2006/12/21,2386.82
2006/12/20,2381.13
2006/12/19,2381.63
2006/12/18,2335.23
2006/12/15,2275.49
2006/12/14,2250.32
2006/12/13,2244.41
2006/12/12,2228.64
2006/12/11,2181.16
2006/12/8,2164.02
2006/12/7,2206.51
2006/12/6,2192.9
2006/12/5,2195.53
2006/12/4,2164.59
2006/12/1,2112.58
2006/11/30,2102.06
2006/11/29,2059.73
2006/11/28,2051.49
2006/11/27,2049.54
2006/11/24,2057.91
2006/11/23,2071.24
2006/11/22,2062.8
2006/11/21,2037.74
2006/11/20,2018
2006/11/17,1972.61
2006/11/16,1976.05
2006/11/15,1923.14
2006/11/14,1888.43
2006/11/13,1905.9
2006/11/10,1920.18
2006/11/9,1899.1
2006/11/8,1886.26
2006/11/7,1897.41
2006/11/6,1886.52
2006/11/3,1873.66
2006/11/2,1857.15
2006/11/1,1855.89
2006/10/31,1839.32
2006/10/30,1815.61
2006/10/27,1842.73
2006/10/26,1816.76
2006/10/25,1825.61
2006/10/24,1805.27
2006/10/23,1797.43
2006/10/20,1801.33
2006/10/19,1799.29
2006/10/18,1787.74
2006/10/17,1777.6
2006/10/16,1789.18
2006/10/13,1792.87
2006/10/12,1792.24
2006/10/11,1792.76
2006/10/10,1793.14
2006/10/9,1786.11
2006/9/29,1755.69
2006/9/28,1740.79
2006/9/27,1725.5
2006/9/26,1721.58
2006/9/25,1732.28
2006/9/22,1746.62
2006/9/21,1743.63
2006/9/20,1737.73
2006/9/19,1743.02
2006/9/18,1733.41
2006/9/15,1722.66
2006/9/14,1696.62
2006/9/13,1713.99
2006/9/12,1699.59
2006/9/11,1675.09
2006/9/8,1671.31
2006/9/7,1683.89
2006/9/6,1672.26
2006/9/5,1669.9
2006/9/4,1657.69
2006/9/1,1660.52
2006/8/31,1661.47
2006/8/30,1656.23
2006/8/29,1667.53
2006/8/28,1651.29
2006/8/25,1630.05
2006/8/24,1623.17
2006/8/23,1621.4
2006/8/22,1619.07
2006/8/21,1602.13
2006/8/18,1614.37
2006/8/17,1612.41
2006/8/16,1616.45
2006/8/15,1596.65
2006/8/14,1611.66
2006/8/11,1610.76
2006/8/10,1606.94
2006/8/9,1585.17
2006/8/8,1581.75
2006/8/7,1570.05
2006/8/4,1612.1
2006/8/3,1609.43
2006/8/2,1608.78
2006/8/1,1625.04
2006/7/31,1659.54
2006/7/28,1678.53
2006/7/27,1701.61
2006/7/26,1691.43
2006/7/25,1690.61
2006/7/24,1667.62
2006/7/21,1669.29
2006/7/20,1658.05
2006/7/19,1681.77
2006/7/18,1684.67
2006/7/17,1684.34
2006/7/14,1676.75
2006/7/13,1737.6
2006/7/12,1753.28
2006/7/11,1746.72
2006/7/10,1737.03
2006/7/7,1750.03
2006/7/6,1742.2
2006/7/5,1757.47
2006/7/4,1702.66
2006/7/3,1697.83
2006/6/30,1690.95
2006/6/29,1672.1
2006/6/28,1642.35
2006/6/27,1642.57
2006/6/26,1635.8
2006/6/23,1608.11
2006/6/22,1605.25
2006/6/21,1617.71
2006/6/20,1592.83
2006/6/19,1591.85
2006/6/16,1574.48
2006/6/15,1551.3
2006/6/14,1540.64
2006/6/13,1570.1
2006/6/12,1566.45
2006/6/9,1594.44
2006/6/8,1596.12
2006/6/7,1678.24
2006/6/6,1692.83
2006/6/5,1685.29
2006/6/2,1695.58
2006/6/1,1684.71
2006/5/31,1667.23
2006/5/30,1663.93
2006/5/29,1648.84
2006/5/26,1614.55
2006/5/25,1598.56
2006/5/24,1634.59
2006/5/23,1648.53
2006/5/22,1674.22
2006/5/19,1664.61
2006/5/18,1630.07
2006/5/17,1640.7
2006/5/16,1678.6
2006/5/15,1664.94
2006/5/12,1603.21
